id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
5zdiffJZw1VBPvGISmDcyQ,pensão-nova-goa-lisboa,Pensão Nova Goa,https://s3-media2.fl.yelpcdn.com/bphoto/NZL-7bbSEyuZmp_jrGag-g/o.jpg,False,https://www.yelp.com/biz/pens%C3%A3o-nova-goa-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,4,"[{'alias': 'guesthouses', 'title': 'Guest Houses'}]",2.0,"{'latitude': 38.7169990539551, 'longitude': -9.13864040374756}",[],,"{'address1': 'R. Arco Marquês de Alegrete, 13', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1100-034', 'country': 'PT', 'state': '11', 'display_address': ['R. Arco Marquês de Alegrete, 13', '1100-034 Lisbon', 'Portugal']}",+351218881137,+351 21 888 1137,1863.6149094026384
elNG9oV8E67lnGDYB2uo0w,casa-de-são-mamede-lisboa,Casa de São Mamede,https://s3-media4.fl.yelpcdn.com/bphoto/HCgtUlP4Ni2HBg3LZlKCTQ/o.jpg,False,https://www.yelp.com/biz/casa-de-s%C3%A3o-mamede-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.5,"{'latitude': 38.71838, 'longitude': -9.15271}",[],,"{'address1': 'R. da Escola Politécnica, 159', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1250-100', 'country': 'PT', 'state': '11', 'display_address': ['R. da Escola Politécnica, 159', '1250-100 Lisbon', 'Portugal']}",+351213963166,+351 21 396 3166,2012.4427329730102
POzQucaLzddro7yow552iQ,guest-house-residencial-casa-belmonte-lisboa,Guest House Residencial Casa Belmonte,https://s3-media2.fl.yelpcdn.com/bphoto/0oBBlqDlAKYly4da3q2tlg/o.jpg,False,https://www.yelp.com/biz/guest-house-residencial-casa-belmonte-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'guesthouses', 'title': 'Guest Houses'}]",3.0,"{'latitude': 38.7260513, 'longitude': -9.1475897}",[],,"{'address1': 'Av. Duque de Loulé, 95 5º', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1050-089', 'country': 'PT', 'state': '11', 'display_address': ['Av. Duque de Loulé, 95 5º', '1050-089 Lisbon', 'Portugal']}",+351210476058,+351 21 047 6058,1180.63383419885
e4mk7FEyObLZm4lAoqMXmw,hotel-gat-rossio-lisboa,Hotel Gat Rossio,https://s3-media1.fl.yelpcdn.com/bphoto/86_6uUePBDPBUtEXO7LMSw/o.jpg,False,https://www.yelp.com/biz/hotel-gat-rossio-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,9,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'latitude': 38.715469, 'longitude': -9.140525}",[],€€,"{'address1': 'R. do Jardim do Regedor, 27-35', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1150-193', 'country': 'PT', 'state': '11', 'display_address': ['R. do Jardim do Regedor, 27-35', '1150-193 Lisbon', 'Portugal']}",+351213478300,+351 21 347 8300,2492.5494246351177
8piTM7gakFiUAq9rkG3bkw,restaurante-ta-no-papo-lisboa,Restaurante Ta no Papo,https://s3-media4.fl.yelpcdn.com/bphoto/_q1Xuk0tsyYylm9iqe_jYQ/o.jpg,False,https://www.yelp.com/biz/restaurante-ta-no-papo-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.0,"{'latitude': 38.7739182, 'longitude': -9.1006603}",[],€€,"{'address1': 'Estr. de Moscavide, 27', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1800-277', 'country': 'PT', 'state': '11', 'display_address': ['Estr. de Moscavide, 27', '1800-277 Lisbon', 'Portugal']}",+351218536602,+351 21 853 6602,6034.948135560416
hljiUkXRNvvd_3QoRZVQxg,stay-inn-lisbon-hostel-lisboa,Stay Inn Lisbon Hostel,https://s3-media3.fl.yelpcdn.com/bphoto/D3mR1HqrGc39Z_xNSuWGSA/o.jpg,False,https://www.yelp.com/biz/stay-inn-lisbon-hostel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'guesthouses', 'title': 'Guest Houses'}]",4.5,"{'latitude': 38.7121323, 'longitude': -9.1457696}",[],€€,"{'address1': 'Rua Luz Soriano, nº19, 1º andar', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1200-246', 'country': 'PT', 'state': '11', 'display_address': ['Rua Luz Soriano, nº19, 1º andar', '1200-246 Lisbon', 'Portugal']}",+351213425149,+351 21 342 5149,2731.439059960061
E2hfAsFUHqFAnst82KpStA,iberostar-selection-lisboa-lisboa,Iberostar Selection Lisboa,https://s3-media1.fl.yelpcdn.com/bphoto/a-BHoZ76sq_2uJIbnypnVA/o.jpg,False,https://www.yelp.com/biz/iberostar-selection-lisboa-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,5,"[{'alias': 'hotels', 'title': 'Hotels'}]",2.6,"{'latitude': 38.7239823, 'longitude': -9.1523726}",[],,"{'address1': 'R. Castilho, 64', 'address2': '', 'address3': None, 'city': 'Lisbon', 'zip_code': '1250-071', 'country': 'PT', 'state': '11', 'display_address': ['R. Castilho, 64', '1250-071 Lisbon', 'Portugal']}",+351215859000,+351 21 585 9000,1363.3117611041607
IqI3neFx7Du2F_vZaX68SQ,hall-chiado-lisboa,Hall Chiado,https://s3-media3.fl.yelpcdn.com/bphoto/nckB7XKo2e721HpTQkjsXw/o.jpg,False,https://www.yelp.com/biz/hall-chiado-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'bedbreakfast', 'title': 'Bed & Breakfast'}]",4.0,"{'latitude': 38.7080678, 'longitude': -9.1433973}",[],€€€,"{'address1': 'Rua do Alecrim, 45', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1200-014', 'country': 'PT', 'state': '11', 'display_address': ['Rua do Alecrim, 45', '1200-014 Lisbon', 'Portugal']}",+351910061500,+351 910 061 500,3213.5809955003633
VusYMJSrXAHysRjdephsyg,edifício-ex-libris-lisboa,Edifício Ex Libris,https://s3-media4.fl.yelpcdn.com/bphoto/BV-8pSM3aEtLwwoZChUJ_A/o.jpg,False,https://www.yelp.com/biz/edif%C3%ADcio-ex-libris-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'vacation_rentals', 'title': 'Vacation Rentals'}]",4.0,"{'latitude': 38.71272, 'longitude': -9.14332}",[],,"{'address1': 'R. da Misericórdia, 137', 'address2': '', 'address3': None, 'city': 'Lisbon', 'zip_code': '1200-242', 'country': 'PT', 'state': '11', 'display_address': ['R. da Misericórdia, 137', '1200-242 Lisbon', 'Portugal']}",+351912221919,+351 912 221 919,2709.489914006992
xyW68cIhCkWCmvXA2uZr1A,hotel-jorge-v-lisboa,Hotel Jorge V,https://s3-media3.fl.yelpcdn.com/bphoto/285HlgmauOffKMl9ViVhCw/o.jpg,False,https://www.yelp.com/biz/hotel-jorge-v-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.0,"{'latitude': 38.7213707, 'longitude': -9.1493902}",[],,"{'address1': 'R. Mouzinho da Silveira, 3', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1250-165', 'country': 'PT', 'state': '11', 'display_address': ['R. Mouzinho da Silveira, 3', '1250-165 Lisbon', 'Portugal']}",+351210462460,+351 21 046 2460,1673.162856830347
3qyzllvEr7x6Iu70P3nf6g,neya-lisboa-hotel-lisboa,Neya Lisboa Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/taWEaTBPPVs1Eh9_LKr6dQ/o.jpg,False,https://www.yelp.com/biz/neya-lisboa-hotel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,8,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'latitude': 38.72931, 'longitude': -9.14053}",[],€€,"{'address1': 'R. Dona Estefânia, 71-77', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1150-132', 'country': 'PT', 'state': '11', 'display_address': ['R. Dona Estefânia, 71-77', '1150-132 Lisbon', 'Portugal']}",+351213101800,+351 21 310 1800,1190.8490987799198
aG6UikiFsn_25LWCye2kAw,sana-capitol-hotel-lisboa,Sana Capitol Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/16ZJjRKALaeFMBwEmb5Ghg/o.jpg,False,https://www.yelp.com/biz/sana-capitol-hotel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,"{'latitude': 38.727211, 'longitude': -9.1480703}",[],€€,"{'address1': 'R. Eça de Queirós, 24', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1050-096', 'country': 'PT', 'state': '11', 'display_address': ['R. Eça de Queirós, 24', '1050-096 Lisbon', 'Portugal']}",+351213536811,+351 21 353 6811,1047.2122873188337
HKBPQySeAtk0gVbimEFRBA,hotel-miraparque-lisboa,Hotel Miraparque,https://s3-media4.fl.yelpcdn.com/bphoto/Mu2zy_mB0vBFTm_YBBPehw/o.jpg,False,https://www.yelp.com/biz/hotel-miraparque-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.0,"{'latitude': 38.7276649, 'longitude': -9.1490021}",[],€€,"{'address1': 'Av. Sidónio Pais, 12', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1050-214', 'country': 'PT', 'state': '11', 'display_address': ['Av. Sidónio Pais, 12', '1050-214 Lisbon', 'Portugal']}",+351213524286,+351 21 352 4286,821.9419392393115
7btJB1Baqthdc9UCrpwSPQ,casas-da-baixa-lisboa,Casas da Baixa,https://s3-media1.fl.yelpcdn.com/bphoto/L1Jvk64ktz0umJtdgFW7SQ/o.jpg,False,https://www.yelp.com/biz/casas-da-baixa-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.5,"{'latitude': 38.7096271, 'longitude': -9.135127}",[],€€€,"{'address1': 'Rua de São Julião 23', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1100-524', 'country': 'PT', 'state': '11', 'display_address': ['Rua de São Julião 23', '1100-524 Lisbon', 'Portugal']}",+351935856660,+351 935 856 660,3273.806762258289
LyrAoVflo2m0uWuq9IkUxg,ibis-lisboa,Ibis,https://s3-media4.fl.yelpcdn.com/bphoto/CfUCg7ph_wYCTOwTROz-IQ/o.jpg,False,https://www.yelp.com/biz/ibis-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,5,"[{'alias': 'hotels', 'title': 'Hotels'}]",2.8,"{'latitude': 38.7201955, 'longitude': -9.1502289}",[],,"{'address1': 'Rua Barata Salguerio, 53', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1250-043', 'country': 'PT', 'state': '11', 'display_address': ['Rua Barata Salguerio, 53', '1250-043 Lisbon', 'Portugal']}",+351213300630,+351 21 330 0630,1799.0077995423558
022E6Svd8kMH_2KAlqdBzw,hotel-canadá-lisboa,Hotel Canadá,https://s3-media2.fl.yelpcdn.com/bphoto/nxabcW2lVmDVpCelzRC5uA/o.jpg,False,https://www.yelp.com/biz/hotel-canad%C3%A1-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'latitude': 38.73568, 'longitude': -9.14371}",[],,"{'address1': 'Av. Defensores de Chaves, 35', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1000-111', 'country': 'PT', 'state': '11', 'display_address': ['Av. Defensores de Chaves, 35', '1000-111 Lisbon', 'Portugal']}",+351213513480,+351 21 351 3480,628.5751178664173
0FqbV2O11N00DFLwLFV-tg,albergaria-chille-lisboa,Albergaria Chille,,False,https://www.yelp.com/biz/albergaria-chille-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",5.0,"{'latitude': 38.731513, 'longitude': -9.135289}",[],,"{'address1': '40, Rua Antonio Pedro', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '01000', 'country': 'PT', 'state': '11', 'display_address': ['40, Rua Antonio Pedro', '01000 Lisbon', 'Portugal']}",,,1459.6017897810575
MR1i_eKqFpd_OrHKmjcAZw,alegria-aos-molhos-lisboa,Alegria Aos Molhos,,False,https://www.yelp.com/biz/alegria-aos-molhos-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'professional', 'title': 'Professional Services'}, {'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",5.0,"{'latitude': 38.7075691, 'longitude': -9.1454897}",[],,"{'address1': 'R. da Ribeira Nova, 36', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1200-376', 'country': 'PT', 'state': '11', 'display_address': ['R. da Ribeira Nova, 36', '1200-376 Lisbon', 'Portugal']}",,,3266.7614019803013
n48C3ZUZkId7Zt4AIXTqFA,the-independente-hostel-e-suites-lisboa,The Independente Hostel & Suites,https://s3-media4.fl.yelpcdn.com/bphoto/1abrahUuRzIIrrePrEi4FQ/o.jpg,False,https://www.yelp.com/biz/the-independente-hostel-e-suites-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,6,"[{'alias': 'hostels', 'title': 'Hostels'}]",3.8,"{'latitude': 38.7148899, 'longitude': -9.14463}",[],,"{'address1': 'R. de São Pedro de Alcântara, 81', 'address2': '', 'address3': None, 'city': 'Lisbon', 'zip_code': '1250-238', 'country': 'PT', 'state': '11', 'display_address': ['R. de São Pedro de Alcântara, 81', '1250-238 Lisbon', 'Portugal']}",+351211302634,+351 21 130 2634,2453.7987870668776
lxE12PdwtAg7FbmwWKUzuA,estrela-dos-anjos-guest-house-lisboa,Estrela dos Anjos Guest House,https://s3-media2.fl.yelpcdn.com/bphoto/hpbJGowKern_usakWotGeg/o.jpg,False,https://www.yelp.com/biz/estrela-dos-anjos-guest-house-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'guesthouses', 'title': 'Guest Houses'}]",1.0,"{'latitude': 38.7248, 'longitude': -9.13602}",[],,"{'address1': 'Rua dos Anjos 70', 'address2': 'Lisboa', 'address3': None, 'city': 'Lisbon', 'zip_code': '1150-039', 'country': 'PT', 'state': '11', 'display_address': ['Rua dos Anjos 70', 'Lisboa', '1150-039 Lisbon', 'Portugal']}",+351213151379,+351 21 315 1379,1823.543469374705
k8DMDDSJh_oe4aF-zNSPzw,hotel-americano-assafora,Hotel Americano,https://s3-media1.fl.yelpcdn.com/bphoto/dcYxcXHIYuONB4Rb4149Gw/o.jpg,False,https://www.yelp.com/biz/hotel-americano-assafora?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'latitude': 38.7133087554982, 'longitude': -9.14005117173356}",[],,"{'address1': 'Rua Primeiro De Dezembro, 73', 'address2': '', 'address3': '', 'city': 'Assafora', 'zip_code': '', 'country': 'PT', 'state': '11', 'display_address': ['Rua Primeiro De Dezembro, 73', 'Assafora', 'Portugal']}",+351213474976,+351 21 347 4976,2731.7863930923563
0gImdnad0zHv-QUb514LVg,hotel-eurostars-das-letras-lisboa,Hotel Eurostars das Letras,https://s3-media2.fl.yelpcdn.com/bphoto/8yopd397HTpvHocroouN2g/o.jpg,False,https://www.yelp.com/biz/hotel-eurostars-das-letras-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,10,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.2,"{'latitude': 38.7199898, 'longitude': -9.1488504}",[],€€,"{'address1': 'R. Castilho, 6-12', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1250-069', 'country': 'PT', 'state': '11', 'display_address': ['R. Castilho, 6-12', '1250-069 Lisbon', 'Portugal']}",+351213573094,+351 21 357 3094,1830.2141575563533
OMJjReMeZmmn8B6X_Au95g,manjerico-alegre-lisboa,Manjerico Alegre,https://s3-media3.fl.yelpcdn.com/bphoto/EojWf3qT9jw_kbUAgdr20w/o.jpg,False,https://www.yelp.com/biz/manjerico-alegre-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,4,"[{'alias': 'realestateagents', 'title': 'Real Estate Agents'}, {'alias': 'hotels', 'title': 'Hotels'}]",4.8,"{'latitude': 38.7103195, 'longitude': -9.1290398}",[],€€,"{'address1': 'R. do Terreiro do Trigo, 92', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1100-604', 'country': 'PT', 'state': '11', 'display_address': ['R. do Terreiro do Trigo, 92', '1100-604 Lisbon', 'Portugal']}",,,3460.4102981702476
CM2i-1EqNq0us0rNeIajug,the-8-downtown-suites-lisboa,The 8 DownTown Suites,https://s3-media4.fl.yelpcdn.com/bphoto/vrP_IEN-i1CASuWu6Hh9XQ/o.jpg,False,https://www.yelp.com/biz/the-8-downtown-suites-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,4,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.8,"{'latitude': 38.711395, 'longitude': -9.136457}",[],,"{'address1': 'R. da Vitória, 8', 'address2': '', 'address3': None, 'city': 'Lisbon', 'zip_code': '1100-228', 'country': 'PT', 'state': '11', 'display_address': ['R. da Vitória, 8', '1100-228 Lisbon', 'Portugal']}",+351210967986,+351 21 096 7986,3047.0554487037593
o68huHfXtqmnowm8bgwM4g,tour-sweet-tours-animação-turística-lisboa,Tour Sweet Tours - Animação Turística,https://s3-media2.fl.yelpcdn.com/bphoto/yMLBkiq6nNN6jJH_Rx70Yg/o.jpg,False,https://www.yelp.com/biz/tour-sweet-tours-anima%C3%A7%C3%A3o-tur%C3%ADstica-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'active', 'title': 'Active Life'}]",5.0,"{'latitude': 38.7114296, 'longitude': -9.1472902}",[],,"{'address1': 'R. do Século, 17 1ºEsq.', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1200-433', 'country': 'PT', 'state': '11', 'display_address': ['R. do Século, 17 1ºEsq.', '1200-433 Lisbon', 'Portugal']}",,,2574.3063979582566
gtUWa7FlCf8y4Js_w_4T8g,good-morning-hostel-lisboa,Good Morning Hostel,https://s3-media1.fl.yelpcdn.com/bphoto/IYqZPy_-nQ5G1GHfbuXB8w/o.jpg,False,https://www.yelp.com/biz/good-morning-hostel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,10,"[{'alias': 'hostels', 'title': 'Hostels'}]",4.4,"{'latitude': 38.7155402207389, 'longitude': -9.14126873016357}",[],,"{'address1': 'Praça Restauradores, 65', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '', 'country': 'PT', 'state': '11', 'display_address': ['Praça Restauradores, 65', 'Lisbon', 'Portugal']}",+351213421128,+351 21 342 1128,2462.4815808641824
98Vl4nkRw3sw5QnYw4grCQ,amazónia-lisboa-hotel-lisboa,Amazónia Lisboa Hotel,https://s3-media2.fl.yelpcdn.com/bphoto/qZArcp9URHExm7-ArzFsiQ/o.jpg,False,https://www.yelp.com/biz/amaz%C3%B3nia-lisboa-hotel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",1.0,"{'latitude': 38.7229309, 'longitude': -9.1550798}",[],€€,"{'address1': 'Travessa Fábrica dos Pentes, 12', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1250-106', 'country': 'PT', 'state': '11', 'display_address': ['Travessa Fábrica dos Pentes, 12', '1250-106 Lisbon', 'Portugal']}",+351213879082,+351 21 387 9082,1536.3730676692858
Vzpwe92EuMeNohrhJJdSRQ,turim-restauradores-hotel-lisboa,Turim Restauradores Hotel,https://s3-media4.fl.yelpcdn.com/bphoto/Rf80RK4ggUGUuvV-ZXnjhA/o.jpg,False,https://www.yelp.com/biz/turim-restauradores-hotel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,4,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.3,"{'latitude': 38.7161199, 'longitude': -9.14331}",[],€€,"{'address1': 'R. da Glória, 9', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1250-114', 'country': 'PT', 'state': '11', 'display_address': ['R. da Glória, 9', '1250-114 Lisbon', 'Portugal']}",+351213400270,+351 21 340 0270,2346.1399183840867
dfbaCNNguqeBTWQowG5IfQ,apartment-in-lisbon-turquoise-house-lisboa,Apartment in Lisbon - Turquoise House,https://s3-media4.fl.yelpcdn.com/bphoto/Bq9dDQvnhSD-JcAeSZeq_g/o.jpg,False,https://www.yelp.com/biz/apartment-in-lisbon-turquoise-house-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'bedbreakfast', 'title': 'Bed & Breakfast'}, {'alias': 'apartments', 'title': 'Apartments'}]",1.0,"{'latitude': 38.7222, 'longitude': -9.12625}",[],,"{'address1': None, 'address2': 'Rua de Cabo Verde 16', 'address3': None, 'city': 'Lisbon', 'zip_code': '', 'country': 'PT', 'state': '11', 'display_address': ['Rua de Cabo Verde 16', 'Lisbon', 'Portugal']}",,,2657.4824546406594
EspxM6zo_qISJ-LbMx_3Yw,hotel-expo-astória-lisboa-2,Hotel Expo Astória,https://s3-media3.fl.yelpcdn.com/bphoto/bzi8JwLXC1MWL909Vor--g/o.jpg,False,https://www.yelp.com/biz/hotel-expo-ast%C3%B3ria-lisboa-2?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,8,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.4,"{'latitude': 38.72394, 'longitude': -9.15108}",[],€€,"{'address1': 'R. Braamcamp, 10', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1250-050', 'country': 'PT', 'state': '11', 'display_address': ['R. Braamcamp, 10', '1250-050 Lisbon', 'Portugal']}",+351213861317,+351 21 386 1317,1377.5785600041813
fq78pkHgLAC2lO6wxBQbKA,varanda-hotel-eduardo-vii-lisboa,"Varanda, Hotel Eduardo VII",https://s3-media4.fl.yelpcdn.com/bphoto/C5fIfV7ZpfajvhVG1HBHlQ/o.jpg,False,https://www.yelp.com/biz/varanda-hotel-eduardo-vii-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'hotelstravel', 'title': 'Hotels & Travel'}]",5.0,"{'latitude': 38.7279051, 'longitude': -9.1487884}",[],,"{'address1': 'Avenida Fontes Pereira de Melo, nº 5, 10º andar', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1069-114', 'country': 'PT', 'state': '11', 'display_address': ['Avenida Fontes Pereira de Melo, nº 5, 10º andar', '1069-114 Lisbon', 'Portugal']}",+351213568822,+351 21 356 8822,958.8042372296028
