Business ID,Reviewer Name,Review Rating,Review Text,Time Created
rhz2zVCARkg840TeDlpxVQ,Madison W.,5,"One of the loveliest hotels I've ever stayed at! Welcomed with port wine and pastel de nata. The staff were so kind and welcoming, the location was perfect...",2023-09-10 05:17:54
rhz2zVCARkg840TeDlpxVQ,Jennifer C.,5,"You can easily walk past this hotel and overlook it, but let me tell you this hotel is a hidden gem. The moment we walked in everyone was welcoming and they...",2022-03-16 21:50:45
ILtS-xUHB2x4ilRxVaWlgQ,Bernadette S.,4,"a last minute booking and we had no issues. 

Location: 

About a 2 minute walk to the El Corte Ingles and a 15 minute walk to Lisbon's version of their...",2017-09-05 15:07:59
J0hJPNVLClf-dNwVlXqR7A,Shay M.,4,"Absolutely loved this hotel. If it wasn't for the broken elevators, I'd definitely give them 5 stars! 

What a great concept hotel! The music theme is...",2023-06-16 08:47:23
J0hJPNVLClf-dNwVlXqR7A,William M.,5,"What a concept. And they work it to the max. It starts when you look into the lobby area through the huge windows, curvy furniture and what looks like a...",2018-10-13 07:41:50
J0hJPNVLClf-dNwVlXqR7A,Girlina O.,4,"I thought the hotel was a great value for the price, location, and provided amenities. The staff was warm and friendly. The rooms are small, but nice....",2018-07-07 09:54:22
fdgX6bZSdoSaIkDItx4oBg,Alf K.,4,"Nice hotel, great location: 1 min to metro station, some decent restaurants within 5-10 min walking distance; if you're willing to walk 20-30 min, you can...",2017-08-16 14:49:48
SLIGAlax8PfaY5I-3HaZ3A,Nessa M.,1,"This hotel is hostile towards Black guests. From the moment I arrived, I was treated with suspicion. I booked my room well in advance through Expedia and...",2023-04-05 15:16:20
SLIGAlax8PfaY5I-3HaZ3A,Sue O.,4,"All service staff seem genuinely kind & considerate. The bar is small but well stocked and staffed.  The breakfast buffet is quite amazing, stocked with...",2018-10-06 11:50:07
8YmUCHo0v1-KktPUGM5UTQ,Stephany M.,5,"When we checked in using our IHG card, the staff was very excited, because at the end of this month they are becoming an IHG hotel. They said they were glad...",2014-10-06 10:12:15
8YmUCHo0v1-KktPUGM5UTQ,Vivian W.,4,"Nice hotel with contemporary and comfortable rooms.  Reasonably priced.  Hotel seems new, and everything is well-maintained.  Bathrooms are spacious (and I...",2014-06-11 10:15:44
8YmUCHo0v1-KktPUGM5UTQ,F G.,1,"Please re-consider before booking!  The hotel was great, in a fantastic location.  I had a guaranteed reservation *and* a personal email confirmation from...",2014-09-20 01:45:28
wjZwWpuMdES34vKb0Tmpxw,Victoria S.,5,"We visited Lisbon for 48-hours and loved our stay here! The rooms are tastefully decorated, staff is so helpful and friendly, and the breakfast was...",2019-08-20 14:23:05
_FXX-dwwhZNBKfKTNc1GWQ,C D.,5,"Fantastic, small boutique hotel. I think there are only a dozen rooms or so, which makes the staff extremely attentive. The rooms were very clean with...",2021-08-11 15:14:22
_FXX-dwwhZNBKfKTNc1GWQ,Nique F.,3,"We stayed here as a ""splurge"" for the last night of our honeymoon. Considering all the cheap & awesome Airbnb properties in Lisbon, spending $200 on a hotel...",2015-06-08 13:43:22
AiCL4HGJ8XZ2kw6FU4b1cA,Capt _ M.,5,"Great location. Next to the Red Metro station and close El Corte Ingles mall. I also chose this property to ensure I have parking for my car. 

Rooms are...",2022-06-17 12:32:05
AiCL4HGJ8XZ2kw6FU4b1cA,Jojo V.,5,"arrived early for check in and was awaiting the possibility
of early accomodation....meantime enjoyed a continental breakfast and got assistance from front...",2017-05-20 01:35:32
w3-V3EAMOaQ2O2xE7RETVA,Annika M.,5,"Perfect location, central to everything, but on a quieter pedestrian-only street. Our room faced the back of the hotel, so it was quiet with zero street...",2023-02-21 00:57:23
w3-V3EAMOaQ2O2xE7RETVA,Shane J.,4,I was really pleased with the location of this boutique hotel!  It is centrally located in the theater district!  It is on a pedestrian street with many...,2019-09-19 17:31:52
w3-V3EAMOaQ2O2xE7RETVA,E-M E.,5,"Great little boutique hotel in the Baixa, downtown area. Very safe and clean. You can walk to cafes, and the port is only a ten minute walk.  You can also...",2019-07-01 20:58:05
5zdiffJZw1VBPvGISmDcyQ,Adam E.,1,"Our stay got off to a great start when after asking for extra pillows, we were basically told ""you've got two, that's enough."" The mattress then turned out...",2018-03-08 05:42:21
elNG9oV8E67lnGDYB2uo0w,João F.,5,"I've stayed here multiple times and i cannot stress this enough: this is the best hotel for someone who loves something different, with a classic look and a...",2018-09-23 08:00:47
POzQucaLzddro7yow552iQ,Dan I.,3,This hotel is old but adequate for a couple of nights. The room was smaller than the photos suggested. It might be OK for you if you are spending very...,2021-11-01 11:58:17
e4mk7FEyObLZm4lAoqMXmw,Sabrina K.,5,Truly amazing experience at Hotel Gat Rossio! The rooms are nice and clean with beautiful floor to ceiling windows that open to a rail. There is air...,2022-08-04 04:18:36
e4mk7FEyObLZm4lAoqMXmw,Jen L.,5,"Finding a hotel in a new city can be tough. I decided that one of my big criteria (besides price) was that as befits a Yelp-junkie, I needed wifi.

I was a...",2016-12-02 14:31:55
e4mk7FEyObLZm4lAoqMXmw,Shawn S.,4,"This hotel was a great find - very close to the central train station, on a quieter side alley off of the main road.  The basic room is super small for two...",2018-03-18 09:40:45
hljiUkXRNvvd_3QoRZVQxg,Andreas D.,5,"Lots of hostels have good reviews, because of the snowball-effect. This is genuinely good. Because of the friendly atmosphere. But also ....

... because of...",2014-01-23 16:18:58
E2hfAsFUHqFAnst82KpStA,Sharon D.,4,I was shocked to read the reviews for this place.   Our rooms weren't ready until 3 so we dug out our bathing suits and sat/slept by the pool.   We walked...,2023-08-12 09:29:37
E2hfAsFUHqFAnst82KpStA,Samira G.,1,If I could give this 0 stars I would do that. This is the worst hotel I have ever been to. They are motel level. There were bugs in the bed carpets were...,2022-10-08 04:03:26
E2hfAsFUHqFAnst82KpStA,Brandon S.,1,DO NOT STAY HERE! Unless you want your things stolen! They stole $340 from my bags while I left it with bell hop for the day. I have never had any hotel...,2022-12-12 13:53:12
VusYMJSrXAHysRjdephsyg,Crystal X.,4,"Charming hotel in Lisbon! We stayed on the fourth floor (unit 4C) and loved the decor and central location. Housekeeping stocks your fridge with milk, eggs,...",2023-02-15 03:44:59
3qyzllvEr7x6Iu70P3nf6g,Gilbert V.,4,"Just outside the downtown area this boutique option offers value and service. The stayed here due to a tour package we booked, as we saw plenty of leisure...",2023-03-23 08:55:19
3qyzllvEr7x6Iu70P3nf6g,Grahame G.,5,"We really liked this hotel, chosen mostly for its value price being cheaper than the Ibis a short distance away, but partly for its proximity to a...",2018-05-08 09:15:41
3qyzllvEr7x6Iu70P3nf6g,Dave D.,3,"3 stars for the hotel.

When I tried to check in (a bit early) their knee jerk reaction was to tell me ""nothing is available until 2.pm"" please wait in the...",2015-02-13 12:29:57
aG6UikiFsn_25LWCye2kAw,Marisa F.,3,Hotel was clean. Bed was moderately comfy but small. I ended up nearly on top of my husband every night with him requesting me to get off of him. Neither...,2015-01-11 06:39:08
aG6UikiFsn_25LWCye2kAw,Jordan D.,4,Nice little hotel at the perfect location.  This hotel has style and the staff is friendly and professional.  Located across the street from the Marques do...,2015-01-10 02:37:27
HKBPQySeAtk0gVbimEFRBA,Krys P.,3,"It's a small hotel, conveniently located a few minutes fm Metro station or the bus station. It's a short walking distance but both goes uphill, so if you...",2015-05-10 13:58:44
7btJB1Baqthdc9UCrpwSPQ,Sharon B.,5,"Just superb! It doesn't look like much from outside...when you walk in to your room, it's Heavenly. I stayed with my husband and 2 little sons 7 and 9 years...",2017-06-13 12:19:11
7btJB1Baqthdc9UCrpwSPQ,Dirk-Jan B.,4,Last week i stayed in one of the Casas da Baixa appartments. The appartments are in the Bairro Alto district on the edge of Alfama. Great area to start and...,2014-01-13 23:58:48
LyrAoVflo2m0uWuq9IkUxg,Sonia A.,4,Excellent location in Lisbon. Close to Avenida Liberdade which is a Main Street with shops!  It's about a 10 minute walk to the Rossio train station which...,2019-07-23 17:43:17
LyrAoVflo2m0uWuq9IkUxg,Jennifer K.,2,"2.5 Star

Ibis Liberdade is quite conveniently located near Metro Liberdade Station and one of Aerobus stop.

It is a little off the main street not really...",2014-08-22 20:26:12
LyrAoVflo2m0uWuq9IkUxg,Diane D.,1,"Worst Ibis stay to date anywhere in the world.  Ridiculously bad hotel.  Fully under construction.  Hammering right over our room, saws, the works.  Can't...",2017-01-11 08:40:17
022E6Svd8kMH_2KAlqdBzw,Bonnie H.,5,"Great service, comfortable,  near to a subway station, nice crew, great location good food at breakfast, they have good prices its really top.",2018-08-16 04:13:51
MR1i_eKqFpd_OrHKmjcAZw,Ina F.,5,"Great spot, very authentic. Food is awesome, service as everywhere in Portugal:). Place looks like been recently open, has a local vibe. Strongly recommend.",2018-09-23 03:25:13
n48C3ZUZkId7Zt4AIXTqFA,Dani S.,2,"Um not very pleasant.

Came here for 1 night and that was more than enough. I had stayed at a different place in Lisbon a week prior when I first arrived...",2018-10-13 05:28:16
n48C3ZUZkId7Zt4AIXTqFA,Benedikte K.,4,"I stayed at the Independente Suites with my family, and it is a lovely boutique hotel! The interior gives a cozy vintage-vibe, and the rooms are full of...",2019-07-15 00:24:00
n48C3ZUZkId7Zt4AIXTqFA,Gemma W.,5,"Perfect! A great mix of high quality, quirkiness, quaintness, interest, comfort and it can be done on a budget in the hostel area  or with a little more...",2014-09-19 01:22:24
lxE12PdwtAg7FbmwWKUzuA,Chihouston B.,1,the worst mistake of my travels!!!!! they are thieves!!!!. accidently left my purse with all my cash at the hotel...only to fly back to an empty purse and...,2016-07-26 17:40:33
k8DMDDSJh_oe4aF-zNSPzw,Christina B.,4,PERFECT LOCATION! They seemed to be renovating a section of the hotel but we weren't inconvenienced in any way. LOVED the room! I went with my aunt and a...,2017-10-18 18:03:45
0gImdnad0zHv-QUb514LVg,Angela R.,5,"This hotel was very nice. Location is good, and within a short cab ride of many great attractions and restaurants, yet a nice safe and quiet area. The...",2022-12-15 18:42:13
0gImdnad0zHv-QUb514LVg,Michelle M.,5,Only stayed one night because we wanted to tour Lisbon but we were staying an hour outside of the city. I booked on Booking for $115 during the winter...,2023-01-07 11:31:26
0gImdnad0zHv-QUb514LVg,Faraaz S.,5,I don't usually write such lengthy reviews but the service we received at Eurostars Das Letras while we stayed in Portugal was exceptional and I felt I had...,2022-09-20 14:08:28
OMJjReMeZmmn8B6X_Au95g,Ron H.,5,"Amazing. Treats you like family. Friendly staff, excellent recommendations, loved everything we tried on the menu.",2024-03-12 13:33:26
OMJjReMeZmmn8B6X_Au95g,Anna T.,5,Delicious food especially the veggie quinoa burger! The owner was super sweet and we also enjoyed the chocolate mousse.,2023-12-19 07:13:13
OMJjReMeZmmn8B6X_Au95g,Kanchan B.,5,We came to to this family owned restaurant as it was the 1st stop of our food tour. The big draw is that the bottle their own olive oil - it's a small...,2019-04-23 23:38:10
CM2i-1EqNq0us0rNeIajug,Ronald C.,1,"Booked this hotel on Hotel.com 
The hotel turned out to be a low end place with two major problems. 1. The elevator stops between floors causing people to...",2023-05-11 10:56:59
CM2i-1EqNq0us0rNeIajug,G. M. Bloatini R.,5,"Beautiful rooms, thoughtful amenities, choice location, generous and kind service... I could rave on and on. And very affordable! Stay here if you can, you...",2019-01-28 05:09:39
CM2i-1EqNq0us0rNeIajug,Philipp B.,4,"Modern rooms, the breakfast is okay, very friendly staff and in a central location. Would it book again.",2020-01-09 05:32:06
o68huHfXtqmnowm8bgwM4g,Luis M.,5,"I booked a small group tour to Sintra, Pena Palace, Cabo Roca and Cascais through Orbitz for my recent trip to Lisboa.  Our guide was Adolfo and he is the...",2023-06-20 06:10:05
gtUWa7FlCf8y4Js_w_4T8g,Cheeseburger M.,5,"Okay I started reading one of the other reviews so I could copy it because I don't really feel like being opinionated. But, the review started by saying...",2022-06-11 14:52:53
gtUWa7FlCf8y4Js_w_4T8g,Sean N.,5,"The staff is super friendly and helpful, the space was clean, food was GREAT, and location is prime. A must in terms of hostels in Lisbon.",2022-12-09 22:01:26
gtUWa7FlCf8y4Js_w_4T8g,KJ E.,4,"Kicked off our stay in Europe with Good Morning Hostel, and literally just climbing up those notorious stairs, we were greeted with the sounds of hip hop...",2019-07-14 00:29:53
98Vl4nkRw3sw5QnYw4grCQ,N R.,1,This place is a dump. Stay as far away as you can. The building is trashy and outdated. An old box tv hangs on the wall but it doesn't work. The faucet in...,2018-07-09 00:38:38
Vzpwe92EuMeNohrhJJdSRQ,Nick F.,4,"Nice affordable hotel that is in a good location.

The hotel is nicely updated on the inside.  The bathrooms are clean and modern looking.  Once nice...",2014-09-01 01:14:19
Vzpwe92EuMeNohrhJJdSRQ,James R.,1,"Avoid like the plague. Over priced basic hotel that lacks service of any kind. No wifi in rooms despite being advertised. Would not recommend or stay here,...",2018-08-11 10:47:30
Vzpwe92EuMeNohrhJJdSRQ,John B.,4,"Nice hotel great staff, nice rooms. This is an old building that is now a great hotel. In the heart of the shopping district.",2015-05-05 23:21:50
dfbaCNNguqeBTWQowG5IfQ,E L.,1,"DO NOT STAY HERE - AVOID: This place is not suitable to stay in if you would like to use either the heating or the air conditioning, as the neighbor below...",2014-12-25 01:29:26
EspxM6zo_qISJ-LbMx_3Yw,Jacquelyn T.,3,"On the plus side, the rooms are very clean. Reception staff and restaurant staff are very friendly. 
The air conditioning is centrally controlled, and not...",2019-10-16 15:34:16
EspxM6zo_qISJ-LbMx_3Yw,Stephanie S.,4,Nice hotel in Lisbon. The hotel itself is quite modern and the rooms are very comfortable. Plus it has air conditioning! The front desk staff are attentive....,2015-09-21 13:44:07
EspxM6zo_qISJ-LbMx_3Yw,Maya R.,1,"We stayed here for 2 nights and had 2 double rooms. 
One of the rooms we got stank of mold, so we got switched to another one. Then the second room had...",2015-08-05 03:18:21
hsbKI1M52LsyJJ695cvO6w,Mel T.,2,"My family and I stayed here for 2 nights in December. We had three separate rooms and were trying to be next to or close to each other, but that didn't...",2024-02-07 04:54:03
hsbKI1M52LsyJJ695cvO6w,Danielle F.,3,Cute hotel nestled between a shoe store - super easy to miss so just look for wooden door between calçado guimarães shoes.  For this area at night - we...,2023-09-28 04:21:41
hsbKI1M52LsyJJ695cvO6w,Vilma S.,5,I am so happy I made a reservation at this wonderful Boutique Guesthouse! Even before checking in they were wonderful and quick to help me with my airport...,2017-12-21 11:24:00
gp_XbQaaC_0NYAbLCjdKyg,Rui S.,1,"The place is located just in front of the Tagus river in lovely old Alcochete, but I wouldn't recommended it since the rooms are very old fashion and poorly...",2018-08-07 09:30:30
nw41jSUNSdU5urQwtCTe7A,Sam B.,2,"(Note: I have updated my review after our most recent visit.)

We spent our 3rd stay at Hello Lisbon's Bairro Alto property in September, 2018. This may be...",2018-10-06 15:50:42
l2W5Z0j0r1kNlY_n9aHBTQ,Andy N.,3,"I stayed at the Grande Pensão for my short weekend trip over to Lisbon this past year, and it was great for the price point.

The hotel is located very...",2023-04-04 19:50:06
fPfQHF0bofk5K2rEkExiuQ,Courtney M.,1,Beware tourists. Booked a hotel for an overnight stay in Lisbon about 2 weeks before. Arrived in the afternoon after a looonnngg red eye from America. When...,2022-06-10 07:54:21
UhGthz73WLiLXjEV_R8yrQ,Cindy L.,4,"This place isn't a bad place, it's a little difficult to find and even our cab driver, who was a lying scumbag who drove us in circles so he can up the...",2014-12-03 16:49:42
UhGthz73WLiLXjEV_R8yrQ,Jeff C.,4,"Really no complaints with this one, for its location is fantastic and the guy at the front desk is super friendly. The hotel sports some  old world charm,...",2015-03-30 15:26:57
UhGthz73WLiLXjEV_R8yrQ,Polly M.,4,"Great stay!! We arrived in Lisbon and were welcomed with this beautiful hotel in a great location. Staff was so friendly and helpful, rooms were clean and...",2019-07-08 10:01:07
xlUvGYpA35aEVEjeGKr3cA,Roya J.,3,We stayed here as part of a package booked via Azores Getaways. There were 3 of us so we got a 2 bedroom junior suite and it was quite roomy. The room was...,2022-09-11 14:58:57
xlUvGYpA35aEVEjeGKr3cA,Alison G.,2,"The location of this place is fantastic, central to everything. The rooms are just okay. Big enough, nothing fancy, but that's mostly fine. The wifi is slow...",2022-03-19 16:30:42
xlUvGYpA35aEVEjeGKr3cA,Lisa A.,2,Picture a room at a Motel 6 in the United States. Now imagine it to be a quarter of the normal size and you have an idea of the rooms here. If you are...,2014-07-07 03:50:38
eJJDnQ_S-7S-WMfbFOjbSA,Mark C.,5,stayed 3 nights in lisbon and location as well as staff were superb. Nina at the front desk was so nice and helpful as it was my first time visiting lisbon....,2024-01-16 16:02:36
u4Nr18Agl9tLiV0z7-OxQg,Corwin Y.,3,"Great location. 100 year old hotel, probably renovated in the 1980s.  Adequately clean.",2017-08-22 00:53:23
u4Nr18Agl9tLiV0z7-OxQg,Danny O.,1,I got give this hotel one star just for the Location. They are located in the heart of the square center and walking distance to anything from restaurant to...,2017-07-30 13:27:42
dOp79bY60loxGTdByyWxIw,angela l.,3,"Our check in was a breeze and the welcoming. All the staff was very helpful during our stay.
The hotel located in a side street, so it was quite. 
It is...",2019-05-05 08:02:53
dOp79bY60loxGTdByyWxIw,Marci A.,3,"The beds separated were okay at best, but the hotel is conveniently located near the subway lines and good restaurants and shops. I really enjoyed the...",2020-01-10 20:44:38
bakV-SwtQW3svi8YtRxsRw,Tainá S.,5,The staff was super friendly and gave us great tips for restaurants nearby. Maria (staff) is amazing! She welcomed us early in the morning (our flight...,2018-04-23 08:42:22
RZHSMuDwO1cQiN9YdOgxUA,Aisa T.,5,This hotel was wonderful. I was a little worried because prior to checking in I thought the rooms will be really small since generally rooms in Europe are...,2018-09-17 16:09:40
XXhSVTPVdKXwJPcEG0LEsw,jue974,5,Nice hostel with a very good location to visit Bairro Alto and for nightlife and shopping. All staff is extremely friendly and keen on giving you new...,2011-09-04 01:24:33
eLn9GlY3xm19cUNDW1ptQg,Ashley M.,5,"Wish this place had more reviews on Yelp, but in any case, I absolutely enjoyed my stay at Goodnight Hostel. The staff were very friendly and so easy to...",2016-08-09 10:12:36
eLn9GlY3xm19cUNDW1ptQg,Oscar C.,4,Excellent staff and warm welcome await you. The Goodnight Hostel couldn't be more at the center of Lisbon (Chiado) and a lot of information is available...,2014-08-04 09:22:53
eLn9GlY3xm19cUNDW1ptQg,kristin2501,4,"It is a comfortable, clean hostel.
Have seen some other hostels before but never felt as good as in the Good Night Hostel.
Its close to the centre and the...",2011-07-19 03:39:52
bu2QZ7i9fOWDN1Mv5hhSxw,Shahin S.,4,"I had a great stay at this residence. The staff was super friendly and it is a self serve breakfast with freak oranges, eggs, cheese, and all sorts of...",2018-02-28 17:42:48
bu2QZ7i9fOWDN1Mv5hhSxw,winter m.,5,"Wow this place is fantastic!  I have traveled to many places and have stayed in very up scale hotels. This is not one of those.   It clean,  relatively...",2015-05-04 09:19:13
PewbnvrQpCfwWardKuHMZg,Natalie M.,5,I like hostels. They are more cost-effective than hotels and they offer a great way to meet other travelers. I've done the shared room arrangement a few...,2018-03-25 06:15:11
PewbnvrQpCfwWardKuHMZg,Emma W.,5,"For a hostel this place is great!!! Clean, cute and cozy!!

The place has multiple floors so be prepared! The rooms are nicely decorated. Beds are nice and...",2015-05-20 02:42:24
PewbnvrQpCfwWardKuHMZg,Lea E.,5,"Unbelievable and unforgettable experience. 
I was here for 3 nights in 2011, the staff, the rooms, the design and decor, the breakfast buffet,...",2014-05-18 12:08:24
0jBAq6Yq3hTZhj42vAy6KA,L L.,5,"Great location in the Barrio Alto neighborhood of Lisbon! Great staff! Great experience! We felt right at home in Lisboa. Very safe, very accommodating, and...",2018-03-18 19:48:58
0jBAq6Yq3hTZhj42vAy6KA,Manny V.,3,We stayed at Casa do Patio for 3 days while attending a conference.  We were forewarned in many reviews of how difficult it is to find the place.  Uber's...,2019-06-23 11:21:31
0jBAq6Yq3hTZhj42vAy6KA,Dee S.,1,"I booked a one week stay at this property, & mistakenly booked it ""non-refundable"" at the Booking dot com website in June for an October trip. (I would...",2019-10-23 14:07:27
9gHXEDPvCTVaqBx5iyhMGQ,Joe D.,2,Fairly grim residence in industrial suburb at very end of subway line.  Misleading entries on travel websites.  Rooms are bleak and they were very late...,2018-04-13 20:22:56
rGrYfpPzBecx3r8s27azdg,Daniel R.,3,"The Hostel4U hostel in Lisbon is a great place if you are looking for somewhere to crash for a really good price. On the other hand, this place is missing...",2015-08-14 08:40:59
